ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
9501.T,東京電力HD,Nikkei225,640.5,659.43,-2.87,-16.532,-24.785,16.481,24.734,550.4,496.0,16.37,MILD DIP,6514,8.253,0.0,0.0,0.0,0,15,4089.8,84.3,True,False,False,True,False,公益,Utilities - Renewable,半値／月足GC,2,0.0,0.0,0.0,0.0,False
ZS,Zscaler,NASDAQ100,153.76,161.26,-4.651,-18.111,-27.796,20.628,30.312,132.1,116.4,16.44,MILD DIP,1985,9.685,0.0,0.0,0.0,0,15,368.8,58.3,True,False,True,False,False,テクノロジー,Software - Infrastructure,半値／月足陽転,2,0.0,0.0,0.0,0.0,False
5334.T,日本特殊陶業,Nikkei225,7741.0,7456.52,3.815,-11.088,-16.871,12.048,17.831,6629.8,6198.5,16.76,NEUTRAL,6255,5.784,1.74,135.0,2.04,5,5,8040.0,3.7,False,False,False,False,False,一般消費財,Auto Parts,—,0,4500.0,3375.0,2700.0,2250.0,False
CEG,Constellation Energy,NASDAQ100,301.77,303.1,-0.438,-14.942,-23.642,19.86,28.561,257.8,231.4,17.05,MILD DIP,1017,8.7,0.51,1.54,0.6,3,0,402.9,25.1,False,False,False,False,False,公益,Utilities - Independent Power Producers,—,0,51.3,38.5,30.8,25.7,False
ROST,Ross Stores,NASDAQ100,206.28,202.77,1.733,-13.095,-20.07,14.806,21.781,176.2,162.1,17.06,NEUTRAL,10203,6.975,0.79,1.62,0.92,5,0,214.8,4.0,False,False,False,False,False,一般消費財,Apparel Retail,—,0,54.0,40.5,32.4,27.0,False
3092.T,ZOZO,Nikkei225,1145.0,1138.72,0.551,-14.336,-22.084,16.658,24.406,975.5,887.2,17.38,NEUTRAL,4458,7.748,3.12,35.67,3.66,6,17,1807.7,36.7,False,False,False,False,False,一般消費財,Internet Retail,—,0,1189.0,891.8,713.4,594.5,False
PYPL,PayPal,NASDAQ100,44.9,43.83,2.433,-12.756,-19.224,13.116,19.584,38.2,35.4,17.41,NEUTRAL,2665,6.468,0.31,0.14,0.37,0,15,306.9,85.4,True,False,True,False,False,金融,Credit Services,半値／月足陽転,2,4.7,3.5,2.8,2.3,False
2413.T,エムスリー,Nikkei225,1664.5,1645.42,1.16,-13.917,-21.296,15.599,22.978,1416.4,1295.0,17.51,NEUTRAL,5287,7.379,1.26,21.0,1.48,0,15,10224.3,83.7,True,True,False,False,False,ヘルスケア,Health Information Services,半値／日足25MA上抜け,2,700.0,525.0,420.0,350.0,False
5541.T,大平洋金属(注:代替),Nikkei225,3090.0,3169.52,-2.509,-17.578,-26.546,18.294,27.262,2612.4,2328.1,18.28,MILD DIP,6255,8.968,0.0,0.0,0.0,2,15,18419.9,83.2,True,False,False,True,False,素材,Other Industrial Metals & Mining,半値／月足GC,2,0.0,0.0,0.0,0.0,False
2175.T,SMS,Nikkei225,1657.0,1722.76,-3.817,-18.764,-28.717,21.044,30.996,1399.5,1228.0,18.4,MILD DIP,4398,9.952,0.0,0.0,0.0,9,10,4544.2,63.5,True,False,False,False,False,ヘルスケア,Health Information Services,半値,1,0.0,0.0,0.0,0.0,False
6752.T,パナソニックHD,Nikkei225,2610.5,2490.32,4.826,-11.508,-17.328,11.773,17.593,2203.7,2058.8,18.46,NEUTRAL,6514,5.82,1.84,48.0,2.18,4,5,2642.5,1.2,False,False,False,False,False,テクノロジー,Consumer Electronics,—,0,1600.0,1200.0,960.0,800.0,False
TSLA,Tesla,NASDAQ100,391.2,407.82,-4.076,-19.186,-29.784,23.208,33.806,329.6,286.4,18.7,MILD DIP,3927,10.598,0.0,0.0,0.0,0,5,489.9,20.1,False,False,True,False,False,一般消費財,Auto Manufacturers,月足陽転,1,0.0,0.0,0.0,0.0,False
7832.T,バンダイナムコHD,Nikkei225,4264.0,4120.04,3.494,-12.872,-19.417,13.311,19.857,3589.7,3320.0,18.78,NEUTRAL,6255,6.546,1.67,71.0,1.98,1,0,5625.6,24.2,False,False,False,False,False,一般消費財,Leisure,—,0,2366.7,1775.0,1420.0,1183.3,False
MNST,Monster Beverage,NASDAQ100,77.11,80.86,-4.638,-19.826,-30.26,21.909,32.343,64.8,56.4,18.94,MILD DIP,10119,10.434,0.01,0.01,0.01,0,0,86.7,11.0,False,False,False,False,False,生活必需品,Beverages - Non-Alcoholic,—,0,0.2,0.1,0.1,0.1,False
VRTX,Vertex Pharma,NASDAQ100,469.34,476.31,-1.464,-17.278,-26.331,18.935,27.988,394.0,350.9,19.12,MILD DIP,8698,9.053,0.0,0.0,0.0,0,0,516.7,9.2,False,False,False,False,False,ヘルスケア,Biotechnology,—,0,0.0,0.0,0.0,0.0,False
NVDA,NVIDIA,Dow30,180.25,185.59,-2.879,-18.807,-29.081,22.286,32.56,150.7,131.6,19.62,MILD DIP,6803,10.273,0.02,0.04,0.03,2,0,207.0,12.9,False,False,False,False,False,テクノロジー,Semiconductors,—,0,1.3,1.0,0.8,0.7,False
AMD,AMD,NASDAQ100,193.39,203.29,-4.868,-20.562,-31.207,22.016,32.661,161.5,139.8,19.76,MILD DIP,11568,10.645,0.0,0.0,0.0,0,0,264.3,26.8,False,False,False,False,False,テクノロジー,Semiconductors,—,0,0.0,0.0,0.0,0.0,False
TTWO,Take-Two,NASDAQ100,208.58,205.94,1.282,-15.736,-23.994,17.293,25.55,173.5,156.5,20.2,NEUTRAL,7250,8.257,0.0,0.0,0.0,0,0,262.3,20.5,False,False,False,False,False,通信,Electronic Gaming & Multimedia,—,0,0.0,0.0,0.0,0.0,False
ILMN,Illumina,NASDAQ100,118.94,122.09,-2.581,-18.992,-28.769,20.114,29.891,98.9,87.0,20.26,MILD DIP,6420,9.777,0.0,0.0,0.0,0,10,510.5,76.7,True,False,False,False,False,ヘルスケア,Diagnostics & Research,半値,1,0.0,0.0,0.0,0.0,False
PANW,Palo Alto Networks,NASDAQ100,167.01,158.17,5.595,-12.271,-18.944,14.421,21.094,138.8,128.2,20.36,NEUTRAL,3407,6.673,0.0,0.0,0.0,0,5,221.4,24.6,False,False,True,False,False,テクノロジー,Software - Infrastructure,月足陽転,1,0.0,0.0,0.0,0.0,False
AMZN,Amazon,Dow30,207.67,208.62,-0.456,-17.45,-26.93,20.472,29.953,172.2,152.4,20.59,MILD DIP,7228,9.48,0.0,0.0,0.0,0,0,254.0,18.2,False,False,False,False,False,一般消費財,Internet Retail,—,0,0.0,0.0,0.0,0.0,False
9101.T,日本郵船,Nikkei225,5640.0,5324.28,5.93,-12.313,-18.736,13.377,19.799,4668.7,4326.7,20.8,NEUTRAL,5251,6.422,5.76,325.0,6.96,1,20,5739.0,1.7,False,False,False,False,True,資本財,Marine Shipping,高配当,1,10833.3,8125.0,6500.0,5416.7,False
3436.T,SUMCO,Nikkei225,1567.0,1645.94,-4.796,-21.307,-32.186,22.21,33.089,1295.2,1116.2,20.98,MILD DIP,5571,10.879,1.28,20.0,1.54,0,10,5035.2,68.9,True,False,False,False,False,テクノロジー,Semiconductor Equipment & Materials,半値,1,666.7,500.0,400.0,333.3,False
4385.T,メルカリ,Nikkei225,3449.0,3459.28,-0.297,-17.677,-26.526,17.721,26.57,2847.8,2541.7,21.11,MILD DIP,1869,8.849,0.0,0.0,0.0,0,15,7320.0,52.9,True,False,False,True,False,一般消費財,Internet Retail,半値／月足GC,2,0.0,0.0,0.0,0.0,False
SMCI,Super Micro Computer,NASDAQ100,30.75,31.79,-3.263,-20.353,-31.095,22.615,33.357,25.3,21.9,21.46,MILD DIP,4746,10.742,0.0,0.0,0.0,0,10,118.8,74.1,True,False,False,False,False,テクノロジー,Computer Hardware,半値,1,0.0,0.0,0.0,0.0,False
5706.T,三井金属鉱業,Nikkei225,31580.0,30306.4,4.202,-14.246,-21.647,15.359,22.76,25989.0,23746.0,21.51,NEUTRAL,6514,7.401,0.57,180.0,0.69,1,0,38680.0,18.4,False,False,False,False,False,資本財,Conglomerates,—,0,6000.0,4500.0,3600.0,3000.0,False
ARM,Arm Holdings,NASDAQ100,115.75,123.53,-6.302,-22.906,-35.356,26.891,39.341,95.2,79.9,21.54,MILD DIP,602,12.449,0.0,0.0,0.0,0,5,186.5,37.9,False,False,False,False,False,テクノロジー,Semiconductors,—,0,0.0,0.0,0.0,0.0,False
ADSK,Autodesk,NASDAQ100,251.17,240.78,4.316,-14.493,-22.172,16.223,23.902,205.9,187.4,22.0,NEUTRAL,10231,7.679,0.03,0.07,0.04,0,5,342.3,26.6,False,False,True,False,False,テクノロジー,Software - Application,月足陽転,1,2.5,1.9,1.5,1.2,False
INTU,Intuit,NASDAQ100,439.96,416.69,5.585,-13.454,-20.626,15.238,22.411,360.6,330.7,22.0,NEUTRAL,8284,7.173,0.92,4.03,1.12,14,10,804.4,45.3,False,False,True,False,False,テクノロジー,Software - Application,月足陽転,1,134.3,100.8,80.6,67.2,False
REGN,Regeneron,NASDAQ100,745.77,776.49,-3.956,-21.466,-32.606,23.092,34.231,609.8,523.3,22.3,MILD DIP,8777,11.139,0.47,3.5,0.57,0,5,1193.7,37.5,False,False,False,False,False,ヘルスケア,Biotechnology,—,0,116.7,87.5,70.0,58.3,False
5802.T,住友電気工業,Nikkei225,10390.0,9514.24,9.205,-10.798,-16.461,11.857,17.52,8486.9,7948.1,22.42,NEUTRAL,6514,5.664,0.93,97.0,1.14,2,5,10865.0,4.4,False,False,False,False,False,一般消費財,Auto Parts,—,0,3233.3,2425.0,1940.0,1616.7,False
6674.T,GSユアサ,Nikkei225,5193.0,4889.72,6.202,-13.978,-21.199,14.905,22.126,4206.2,3853.1,23.46,NEUTRAL,6514,7.221,1.44,75.0,1.78,2,0,5560.0,6.6,False,False,False,False,False,一般消費財,Auto Parts,—,0,2500.0,1875.0,1500.0,1250.0,False
9766.T,コナミG,Nikkei225,20830.0,19414.4,7.291,-13.216,-19.997,13.91,20.692,16848.6,15532.0,23.63,NEUTRAL,6514,6.782,0.79,165.5,0.98,2,0,25740.0,19.1,False,False,False,False,False,通信,Electronic Gaming & Multimedia,—,0,5516.7,4137.5,3310.0,2758.3,False
4063.T,信越化学,Nikkei225,6531.0,5853.64,11.572,-9.815,-14.948,10.717,15.85,5279.1,4978.7,23.71,OVERBOUGHT,6514,5.133,1.62,106.0,2.01,1,5,6630.6,1.5,False,False,False,False,False,素材,Chemicals,—,0,3533.3,2650.0,2120.0,1766.7,False
5631.T,日本製鋼所,Nikkei225,10040.0,9563.84,4.979,-15.519,-23.646,16.991,25.119,8079.7,7302.4,24.26,NEUTRAL,6514,8.127,0.86,86.0,1.06,2,0,10395.0,3.4,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,2866.7,2150.0,1720.0,1433.3,False
FANG,Diamondback Energy,NASDAQ100,182.37,172.94,5.452,-15.274,-23.469,17.505,25.7,146.5,132.4,24.46,NEUTRAL,3348,8.195,2.2,4.01,2.74,0,0,200.5,9.0,False,False,False,False,False,エネルギー,Oil & Gas E&P,—,0,133.7,100.2,80.2,66.8,False
TRGP,Targa Resources,配当貴族,240.05,230.53,4.129,-16.781,-25.743,19.065,28.027,191.8,171.2,25.13,NEUTRAL,3815,8.962,1.98,4.75,2.48,4,0,244.0,1.6,False,False,False,False,False,エネルギー,Oil & Gas Midstream,—,0,158.3,118.8,95.0,79.2,False
BKNG,Booking Holdings,NASDAQ100,4241.26,4233.47,0.184,-20.253,-30.695,21.514,31.956,3376.1,2934.0,25.63,NEUTRAL,6756,10.442,0.91,38.4,1.14,1,10,5781.6,26.6,False,True,True,False,False,一般消費財,Travel Services,日足25MA上抜け／月足陽転,2,1280.0,960.0,768.0,640.0,False
9104.T,商船三井,Nikkei225,6116.0,5594.0,9.331,-13.172,-20.091,14.502,21.42,4857.1,4470.1,25.92,NEUTRAL,6514,6.919,5.89,360.0,7.41,0,20,6249.0,2.1,False,False,False,False,True,資本財,Marine Shipping,高配当,1,12000.0,9000.0,7200.0,6000.0,False
9107.T,川崎汽船,Nikkei225,2643.5,2468.3,7.098,-15.026,-22.914,16.523,24.411,2097.4,1902.7,26.04,NEUTRAL,6514,7.887,3.78,100.0,4.77,1,12,2698.5,2.0,False,False,False,False,False,資本財,Marine Shipping,—,0,3333.3,2500.0,2000.0,1666.7,False
PDD,PDD Holdings,NASDAQ100,102.65,103.35,-0.677,-21.67,-33.187,24.397,35.913,81.0,69.1,26.8,MILD DIP,1894,11.517,0.0,0.0,0.0,0,5,202.8,49.4,False,False,False,False,False,一般消費財,Internet Retail,—,0,0.0,0.0,0.0,0.0,False
DDOG,Datadog,NASDAQ100,124.52,119.22,4.444,-18.329,-28.081,20.678,30.429,97.4,85.7,27.88,NEUTRAL,1605,9.752,0.0,0.0,0.0,0,15,199.7,37.7,False,False,True,True,False,テクノロジー,Software - Application,月足陽転／月足GC,2,0.0,0.0,0.0,0.0,False
5803.T,フジクラ,Nikkei225,26520.0,24333.2,8.987,-15.205,-23.286,17.119,25.2,20633.4,18667.1,28.53,NEUTRAL,6514,8.081,0.38,100.0,0.48,4,0,28425.0,6.7,False,False,False,False,False,資本財,Conglomerates,—,0,3333.3,2500.0,2000.0,1666.7,False
1605.T,INPEX,Nikkei225,4383.0,3855.96,13.668,-11.849,-18.041,12.916,19.108,3399.1,3160.3,28.95,OVERBOUGHT,6514,6.191,2.28,100.0,2.94,5,5,4383.0,0.0,False,False,False,False,False,エネルギー,Oil & Gas E&P,—,0,3333.3,2500.0,2000.0,1666.7,False
4751.T,サイバーエージェント,Nikkei225,1409.5,1326.96,6.22,-17.651,-27.0,19.744,29.093,1092.7,968.7,28.99,NEUTRAL,6252,9.349,1.21,17.0,1.56,7,10,2279.0,38.2,False,False,False,True,False,通信,Advertising Agencies,月足GC,1,566.7,425.0,340.0,283.3,False
DOW,Dow Inc,Dow30,36.62,32.23,13.617,-12.739,-19.106,12.725,19.091,28.1,26.1,30.2,OVERBOUGHT,1732,6.366,6.69,2.45,8.71,0,25,56.2,34.9,False,False,False,False,True,素材,Chemicals,高配当,1,81.7,61.2,49.0,40.8,False
MRVL,Marvell Tech,NASDAQ100,87.86,82.07,7.057,-18.129,-27.481,19.283,28.636,67.2,59.5,30.76,NEUTRAL,6439,9.353,0.27,0.24,0.36,0,10,125.6,30.1,False,False,False,True,False,テクノロジー,Semiconductors,月足GC,1,8.0,6.0,4.8,4.0,False
2121.T,MIXI,Nikkei225,2647.0,2636.68,0.391,-23.417,-35.326,24.222,36.131,2019.3,1705.2,31.09,NEUTRAL,4767,11.91,0.98,26.0,1.29,1,5,5027.2,47.3,False,False,False,False,False,通信,Electronic Gaming & Multimedia,—,0,866.7,650.0,520.0,433.3,False
MU,Micron,NASDAQ100,426.13,406.11,4.931,-20.156,-30.671,21.9,32.414,324.2,281.6,31.42,NEUTRAL,10503,10.514,0.11,0.46,0.14,0,0,437.8,2.7,False,False,False,False,False,テクノロジー,Semiconductors,—,0,15.3,11.5,9.2,7.7,False
CRWD,CrowdStrike,NASDAQ100,441.78,406.66,8.635,-17.921,-27.638,20.947,30.664,333.8,294.3,32.35,NEUTRAL,1674,9.717,0.0,0.0,0.0,0,5,557.5,20.8,False,False,True,False,False,テクノロジー,Software - Infrastructure,月足陽転,1,0.0,0.0,0.0,0.0,False
7974.T,任天堂,Nikkei225,10220.0,8824.32,15.816,-12.514,-19.016,13.494,19.996,7720.1,7146.3,32.38,OVERBOUGHT,6252,6.502,1.17,120.0,1.55,0,15,14607.7,30.0,False,False,True,True,False,通信,Electronic Gaming & Multimedia,月足陽転／月足GC,2,4000.0,3000.0,2400.0,2000.0,False
NFLX,Netflix,NASDAQ100,95.31,87.12,9.406,-17.728,-27.39,20.92,30.583,71.7,63.3,32.98,NEUTRAL,5966,9.662,0.0,0.0,0.0,0,0,133.9,28.8,False,False,False,False,False,通信,Entertainment,—,0,0.0,0.0,0.0,0.0,False
TTD,The Trade Desk,NASDAQ100,27.34,26.22,4.279,-21.721,-33.32,24.675,36.274,20.5,17.5,33.21,NEUTRAL,2358,11.599,0.0,0.0,0.0,0,15,139.5,80.4,True,False,True,False,False,通信,Advertising Agencies,半値／月足陽転,2,0.0,0.0,0.0,0.0,False
6920.T,レーザーテック,Nikkei225,37550.0,32510.0,15.503,-16.377,-25.511,20.158,29.292,27185.9,24216.5,38.12,NEUTRAL,3924,9.134,0.88,329.0,1.21,7,0,44228.2,15.1,False,False,False,False,False,テクノロジー,Semiconductor Equipment & Materials,—,0,10966.7,8225.0,6580.0,5483.3,False
PLTR,Palantir,NASDAQ100,150.95,141.55,6.637,-24.153,-37.628,29.748,43.224,107.4,88.3,40.6,NEUTRAL,1345,13.475,0.0,0.0,0.0,0,5,207.2,27.1,False,False,True,False,False,テクノロジー,Software - Infrastructure,月足陽転,1,0.0,0.0,0.0,0.0,False
APP,AppLovin,NASDAQ100,458.67,438.81,4.525,-26.115,-40.435,31.165,45.485,324.2,261.4,41.47,NEUTRAL,1210,14.32,0.0,0.0,0.0,0,15,733.6,37.5,False,False,True,True,False,通信,Advertising Agencies,月足陽転／月足GC,2,0.0,0.0,0.0,0.0,False
5801.T,古河電気工業,Nikkei225,30690.0,24740.8,24.046,-17.081,-25.8,17.795,26.515,20514.8,18357.6,49.6,OVERBOUGHT,6514,8.719,0.39,120.0,0.58,1,0,30690.0,0.0,False,False,False,False,False,資本財,Electrical Equipment & Parts,—,0,4000.0,3000.0,2400.0,2000.0,False
COIN,Coinbase,NASDAQ100,195.53,177.89,9.919,-31.338,-47.096,31.696,47.454,122.1,94.1,60.09,NEUTRAL,1211,15.758,0.0,0.0,0.0,0,20,419.8,53.4,True,False,True,True,False,金融,Financial Data & Stock Exchanges,半値／月足陽転／月足GC,3,0.0,0.0,0.0,0.0,False
9201.T,日本航空,Nikkei225,2589.0,2976.28,-13.012,-72.47,-108.846,73.034,109.41,819.4,-263.3,215.98,MILD DIP,6514,36.376,3.32,86.0,10.5,2,17,3930.9,34.1,False,False,False,False,False,資本財,Airlines,—,0,2866.7,2150.0,1720.0,1433.3,False
